,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
4227_at,0.002174066843034025,0.9804309612825767,0.0021742050982879995,0.002174031590035724,0.0021743363241898375,0.0021743046246114157,0.002175593052114594,0.0021741889817362653,0.0021741352302228852,0.002174176973190429
4229_at,0.0028576286144198215,0.0028573069578438698,0.0028573050824361548,0.32873139821159475,0.37077720148749715,0.002857329066446118,0.0028572728820998017,0.0028572648955453046,0.0028572753061951984,0.28049001749592184
4231_at,0.0014706380997934108,0.0014707418825653845,0.0014707005734417055,0.0014706401305683895,0.0014712716021302477,0.001470791923475519,0.986763010576282,0.0014706443024759376,0.001470910951375418,0.0014706499578919395
4232_at,0.0012500735172909531,0.0012501888879296573,0.0012503677875565775,0.001250069491785224,0.38033276129410903,0.0012500894221640347,0.6096657991560746,0.0012501892742521128,0.0012503669257683688,0.001250094243069427
4233_at,0.002127856285556236,0.0021285675407989616,0.002128743057410994,0.11615188102159495,0.7701664614981049,0.0021281377949979178,0.07436959393066003,0.0021278185341304166,0.0021281049983397733,0.026542835338405686
4234_at,0.001449360261247475,0.23218043989429968,0.10384151403925904,0.36067248582504874,0.11149331603969329,0.18456520155998313,0.001449429146141347,0.0014493853478340366,0.001449482390437912,0.0014493854960553685
4236_at,0.0016668975217505723,0.0016668601247713593,0.0016668673619853489,0.0016667120391924185,0.3097336183364611,0.0016670581581205374,0.0016669558630076139,0.6769314694190993,0.0016667095814109174,0.0016668515942008368
4241_at,0.0014286680278864465,0.0014288895107731163,0.00142890262941938,0.0014286424310673708,0.0014289699492116704,0.001429081827323115,0.8432753639040181,0.0014286789688215536,0.14529406297681283,0.0014287397746663554
4242_at,0.12890665333054693,0.8078411767020897,0.0012821804547934205,0.001282160070368103,0.0012822635678429624,0.054276826677225186,0.0012822184922273575,0.001282263187801664,0.001282094770303473,0.0012821627468013203
4243_at,0.0018870521203390642,0.20889837047372847,0.001887488675112385,0.0018872549236627308,0.5329145808402491,0.0018872519757542974,0.06937359329860836,0.1774900387871106,0.0018871902653754883,0.0018871786400595169
4244_at,0.0016133830406710019,0.0016130409478657876,0.0016131221293258528,0.0016135799680413864,0.0016133291946865494,0.04044036008418769,0.946653621079557,0.00161347400416056,0.0016129305388283537,0.0016131590126757618
4246_at,0.0014085766955500745,0.0014089207866473234,0.0014086673248427392,0.0014085325619493242,0.0014086965875023541,0.0014085424667005949,0.9873223241037203,0.0014086405945432205,0.001408596743469465,0.0014085021350746486
4248_at,0.0009616705277619383,0.33506432268322883,0.14377762256529486,0.22357929274887073,0.0009616480036969244,0.10278934746959473,0.0009616603848727171,0.0009616115044385206,0.18998119241497305,0.0009616316972677714
4249_at,0.01666713839358375,0.016667141396862817,0.016667282291487832,0.01666690517488762,0.8499946639434977,0.0166672552013057,0.01666733346310663,0.016667123040142274,0.016667835106454247,0.01666732198867144
4255_at,0.001492624112291509,0.12819080957076173,0.0014930529995292147,0.0014926402678103006,0.12406143821384794,0.0014926929240346887,0.35967524631870484,0.3791160170275973,0.0014926948449353861,0.001492783720487204
4256_at,0.002439693809867698,0.0024393340010103372,0.5920209763791862,0.002439215092891822,0.0024393577531069605,0.0024393242621972107,0.0024393851171048966,0.002439189436659274,0.3884641473264241,0.002439376821551426
4274_at,0.03333333333551533,0.033333333334918364,0.03333333333501044,0.6999954536134932,0.03333333333488162,0.033336990881771195,0.03333366028457445,0.033333895188770626,0.03333333335502074,0.03333333333604393
4280_f_at,0.0008772166821952467,0.000877239952792738,0.0008772349141824978,0.07319742705120126,0.9197847069721108,0.0008772274668599667,0.0008772304553255502,0.0008772517354124703,0.0008772473071347265,0.0008772174627848247
4285_at,0.0020837141125306996,0.00208385100223528,0.00208434264675591,0.0020836561215510593,0.15900014534087364,0.002085571657896365,0.0020837010281485047,0.8243274934612022,0.002083861803767679,0.0020836628250388398
4287_s_at,0.0034486556576895323,0.0034488326122624653,0.003449311857522693,0.00344854411187248,0.3710763182506456,0.0034491157373049645,0.0034489546107235036,0.0977973599356307,0.003449366807021418,0.5069835404193266
4293_at,0.09374959594100292,0.25969150494566706,0.533026042057773,0.09774014546582961,0.0026323872793087007,0.00263260013857157,0.0026318950216899,0.002631893050484809,0.00263193496272377,0.0026320011369486713
4296_at,0.006666738291948164,0.0066667462633718646,0.006666706318094866,0.13523649830939577,0.8114274071884175,0.006666697638576199,0.006667229585808643,0.0066679993992158565,0.006666845615507376,0.006667131389663869
4302_at,0.011111508960980097,0.011111538241716958,0.011111199498594548,0.24440511829424863,0.6667025932243535,0.011112398778786548,0.01111152559552972,0.011111559261578302,0.011111268798376763,0.011111289345835003
4310_at,0.0014927153537921077,0.0014926405776340078,0.0014926620343715803,0.1543960676104116,0.0014926860169501867,0.0014927735210916314,0.001492624542703383,0.0014926481346352468,0.0014926040088737353,0.8336625781995364
4311_at,0.09608323756022456,0.0011366417978332696,0.42096444896507323,0.0011367176190207947,0.0011365469489119367,0.09465998302887813,0.0011364935342464872,0.0011364743105753106,0.0011365067578649759,0.3814729494773712
4312_at,0.0028574549401646477,0.0028574075658902754,0.002857345542053993,0.002857227373778323,0.18459724050057966,0.0028572835367430415,0.6759580528409418,0.0028573861852987576,0.1194433830802297,0.0028572184343198153
4316_at,0.0034488457036740633,0.0034487678817157435,0.22787534622071892,0.0034484764836986404,0.4963013969316247,0.0034486193751577634,0.0034486685563566155,0.2516822051273974,0.003449263468638869,0.003448410251017158
4317_at,0.002325766537442762,0.002326247723719982,0.32620342168758926,0.00232589292980244,0.604244409289609,0.0023257873457834697,0.0023258930980052848,0.05327099468443524,0.002325896605524189,0.002325690098088335
4321_at,0.0010529715967233417,0.13177908961851884,0.0010527676409977438,0.0010527329271960775,0.001052850301870854,0.001052785197750206,0.17607102015815024,0.001052739605915304,0.6847803961833887,0.0010526467694886225
4323_f_at,0.0013891037702463002,0.0013891683541780333,0.0419275711114867,0.06789800345466747,0.061742972415012004,0.0013894136217285373,0.0013894491871684663,0.001389278981109283,0.8200960282945889,0.001389010809814135
4324_s_at,0.0006993310720753553,0.0006993806379019827,0.0006994035544700737,0.0006995966570030975,0.0006994874739585731,0.000699526698606817,0.0006994088662040237,0.0006993178178059926,0.9937052166668164,0.0006993305551576286
4326_at,0.0250012020338043,0.025000968115839836,0.025000967193211147,0.02500050302084949,0.7749916534386594,0.025001045378897028,0.025001074634931737,0.025000844054809065,0.02500071654430239,0.025001025584695573
4333_at,0.010001681193538498,0.010000521631205253,0.010002853580910133,0.01000052582041013,0.8090480385183976,0.11094187330704992,0.010001208523217033,0.010000711841380185,0.010000781057156908,0.010001804526734218
4335_at,0.001176539190152704,0.001176575790133029,0.001176554642061412,0.0011765371477392935,0.0011767491601793647,0.0011764867746798463,0.0011766537773506068,0.989410793623637,0.001176619693806493,0.0011764902002600938
4336_at,0.0027038712680323676,0.0027028828771329047,0.0027036351231789573,0.002702889298167104,0.22036699636678764,0.0027031537434067357,0.7142600138115879,0.00270332563711707,0.04645037260757515,0.0027028592670142355
4338_at,0.0009010314052236139,0.000901004474422287,0.02478167283123445,0.9564851395345262,0.0009009964639892992,0.0009009743435471241,0.0009009811799280434,0.01242615081610002,0.0009011041644297513,0.0009009447865992176
4340_at,0.014286160030429082,0.014286012299204386,0.014286159513924842,0.014285848357577105,0.8714207236918668,0.014286185694189709,0.01428745420717041,0.014289294076312681,0.014285921394388229,0.014286240734936744
4342_at,0.003031398142659119,0.6283043684243288,0.0030311356969408725,0.0030306845467404967,0.34744953342110396,0.003030567562945903,0.0030304258120249184,0.0030306159649072556,0.0030307823018140743,0.0030304881265347137
4343_at,0.19187269484378996,0.055706793329831944,0.0014711148954250687,0.0014707770623242898,0.0014709008858145712,0.001470697315608679,0.4984981540958889,0.0014707688211149804,0.24509744666007333,0.001470652090128317
4346_at,0.0016131781395606838,0.3678008347592173,0.18413775102739607,0.0016131050497380764,0.0016133154406225796,0.0016133630856900035,0.03248044752106977,0.4059017687557576,0.0016130283732486417,0.0016132078476991541
4350_at,0.0012659276416143565,0.0012659193327511631,0.0012659054096999852,0.0012658534484512175,0.7927524010223939,0.0012658491777397284,0.13170867611832257,0.0012659605531787769,0.06667767130313881,0.001265835992709539
4354_at,0.0019231957884570112,0.11581690607892571,0.0019237938256072705,0.0019237335857469132,0.001923808725021913,0.0019236782872793996,0.8687943558819713,0.0019235868161158489,0.001923292244593968,0.0019236487662806557
4355_at,0.002439114001074269,0.0024395929299644292,0.0024395507542299393,0.0024393159547684766,0.12509227895938557,0.36985670211337357,0.1153307517402825,0.3750841803539282,0.0024391695241200396,0.002439343668872975
4357_at,0.00158755826647083,0.28554168260166984,0.0015874500218242067,0.0015876107164225397,0.16614964765147097,0.46167899000189894,0.0015874226185717177,0.0015874608045812512,0.001587381612284662,0.07710479570480501
4358_at,0.002564260161736715,0.002565038209718114,0.03766514728780255,0.0025647591807660833,0.13960357905733692,0.8047803210844958,0.0025642694792881423,0.002564240524664408,0.002564192371913169,0.00256419264227821
4359_at,0.001695042420458704,0.6779176645375402,0.3085204125319987,0.001695357498416263,0.0016954532710393329,0.0016952160767895346,0.001695026416513885,0.0016950259803487115,0.0016955121273849942,0.0016952891395095795
4363_at,0.0014494354328195161,0.8841117626497838,0.0014494373207356286,0.0014494172196382609,0.10429247046598498,0.0014495589183721699,0.0014495921997541325,0.0014495964271298738,0.0014493569954976164,0.0014493723702842696
4364_at,0.004348323059418698,0.004348770292954089,0.004349142317922531,0.004347960571227424,0.908355613856226,0.05685722517997643,0.004348116268717268,0.004348324894159314,0.004348559539507075,0.004347964019891141
4365_at,0.0024396065088811395,0.002439750602584353,0.002439903225427681,0.0024393371665599344,0.23230991130673093,0.0024394409239605844,0.7481738016483059,0.002439623426145968,0.002439347491235564,0.0024392777001680205
4366_at,0.129747566152803,0.33076424672405713,0.0016669769998327235,0.0016668652102558481,0.0016671023839107246,0.0016669564714581167,0.0016668702410773332,0.5278197700757943,0.0016668274222368705,0.0016668183185740678
4373_at,0.316676266908592,0.0014928262393852447,0.0014930375861394033,0.0014926849203810546,0.0014929693998089668,0.0014928350756505833,0.3042660277041165,0.3686075085362637,0.0014931586811931733,0.0014926849484692643
4374_at,0.0009524756255690035,0.0009524573331796366,0.11948717553786642,0.0009524647382713121,0.0009524542030330126,0.0009524736386387152,0.0009524363922427934,0.0009524500606568339,0.1681231036420621,0.7057225088284802
4375_at,0.4410949504432023,0.0017859084174698262,0.31521640144793384,0.00178590325223704,0.0017858645255728735,0.0017862494837279684,0.0017858561816867294,0.09227146740981963,0.0017858170091341352,0.14070158182921563
4376_at,0.0013160075451693492,0.3353540703043749,0.001316259817211368,0.0013159950284820949,0.0013162389987147497,0.0013160500637220093,0.15668952363791003,0.4224580013289329,0.07760181421365626,0.001316039061826292
4377_at,0.0014092280227911709,0.0014086041106862494,0.0014085898547975362,0.0014084953592222711,0.0014085684736423341,0.9873212351296549,0.001409360061038299,0.0014085755969321144,0.0014085279480714366,0.0014088154431638117
4384_at,0.0010990168358803647,0.8154157248223368,0.0010990147708296732,0.0010989953086528149,0.1201685097847463,0.0010994194008611352,0.05672203715682567,0.0010992950536673905,0.0010990068570917717,0.0010989800091080095
4385_at,0.0018871343018703384,0.42208702981228663,0.0018874836909956493,0.09762445532837469,0.29725739459348005,0.0018871263911797288,0.0018872271649263517,0.1447265057713672,0.028868690796711633,0.0018869521488077648
4386_at,0.001785817216625889,0.0017859661785715796,0.0017860449969750137,0.046813906517071686,0.0017859892740799447,0.0017858522936991428,0.001785829545131838,0.0017858639619008191,0.9388989142879938,0.001785815727950381
4387_at,0.002778416556844195,0.3411734734512066,0.27381684537284035,0.0027784196096366297,0.23183794743378525,0.0027780034119297514,0.0027787365716446886,0.13650209499414093,0.002778175626905911,0.002777886971065668
4388_at,0.0023813246419797096,0.0023814943809150595,0.0023812301577893066,0.0023811203381919974,0.8344325272780222,0.002381472276528346,0.0023814422583939626,0.00238130381253486,0.08844656355514649,0.06045152130049791
4389_at,0.033335917135242525,0.033335580299177194,0.0333366411278115,0.03333441365150809,0.6999769912434084,0.03333636142123526,0.033336719387563565,0.033335460879246215,0.03333496853814229,0.0333369463166649
4390_at,0.003125128277179888,0.003125081881283488,0.0031251869399688765,0.0031250326752420544,0.9718732370615959,0.0031250608149788538,0.003125246664719711,0.0031258696312501614,0.003125115353216844,0.0031250407005643742
4391_at,0.001298773020777631,0.19046735510969492,0.001299156477096971,0.0012988538493241071,0.5797021316076626,0.001298829209068628,0.0012998831962704796,0.22073731534095478,0.0012988693761010828,0.0012988328130488517
4392_at,0.0017545868218899066,0.32435521874890105,0.0017550598237650573,0.0017545980561711435,0.5829702218304726,0.00175453843233862,0.0017546566324687098,0.02648736723012097,0.0017545750049426103,0.055659177418929305
4394_at,0.002857299981358789,0.03530993428616422,0.002857782273853281,0.002857866319807962,0.0028575861014806694,0.0028579660037339172,0.0028577735930959847,0.002857463214158702,0.9418290441676939,0.0028572840586526304
4396_at,0.2716739513354358,0.19300282656366208,0.005000927615330504,0.5003181568686491,0.005001286076754811,0.0050007123762437055,0.0050003985807167365,0.005000457225118774,0.0050006197721222155,0.005000663585966095
4397_at,0.7634603098485876,0.0018868557801355408,0.0018868924448233765,0.0018869778123096906,0.0018868347518061377,0.07391055905377607,0.14942049676019914,0.0018868441070504006,0.001886897350920756,0.0018873320903915144
