,labels,probabilities
9075_at,0,0.9997349055586752
9076_at,0,0.9741765339814134
9080_at,2,0.9546629337941754
9082_at,0,0.7915546111122882
9083_at,3,0.9988801997332993
9086_at,7,0.8827446201961632
9088_at,2,0.9634759979937347
9089_at,5,0.622651971344973
9090_at,7,0.9968923073773353
9091_at,2,0.9661224675506158
9094_s_at,3,0.9997216884294252
9097_at,7,0.9997635175623065
9099_at,6,0.7829110972969958
9100_at,2,0.853713273163562
9101_at,0,0.997926607026065
9102_at,3,0.999006186520672
9106_at,7,0.4716512817414552
9109_at,6,0.8715760069522367
9110_at,3,0.708992490973811
9111_at,4,0.9959846127117987
9115_at,7,0.9771423792076949
9117_at,3,0.9990557644096177
9119_at,4,0.5242393767828611
9120_at,4,0.9957535355370725
9121_at,7,0.9896684833740321
9123_at,6,0.8078239927151711
9124_at,4,0.9934627686252956
9129_at,2,0.97890834613477
9131_at,7,0.9515021279676145
9132_at,7,0.9998550692478183
9135_at,2,0.9729793679069159
9138_at,0,0.7776603254452074
9139_at,3,0.9821912420370218
9141_at,3,0.9541558746080046
9142_at,2,0.7053262045647005
9144_at,7,0.5798401676866239
9146_at,2,0.9834304806523697
9147_at,3,0.9993312965455435
9148_at,7,0.961268937654669
9149_at,7,0.9749802264853981
9150_at,7,0.9999472152561968
9154_at,2,0.9822945652255181
9155_at,7,0.9996593013859483
9156_at,7,0.9969868440213058
9157_at,0,0.9997698426759973
9161_at,7,0.997972649319596
9162_at,3,0.9958910596562557
9163_at,2,0.5719505330830664
9166_at,6,0.8562370191310583
9169_at,7,0.9959734114412984
9171_at,3,0.9989211607002629
9172_at,7,0.9434047797824433
9176_at,0,0.999939151180338
9178_at,7,0.9951461439802862
9179_at,4,0.9554820708037529
9183_s_at,3,0.9724741098461701
9184_at,3,0.9990868410101102
9185_at,7,0.9999199306290927
9186_at,3,0.9905415132046773
9189_at,3,0.9994566759125323
9190_at,3,0.9696795316738652
9191_at,3,0.9958856207079515
9193_at,6,0.9745560108648454
9194_at,3,0.9992515228024953
9195_at,7,0.9860535299656783
9196_s_at,4,0.984369417783662
9197_s_at,7,0.8790557292785822
9198_s_at,7,0.9998840643400329
9199_at,7,0.9738308854123815
9200_at,5,0.967806693229646
9201_at,5,0.8955803928140597
9202_at,2,0.9844486168045709
9203_at,4,0.993570006692827
9204_at,3,0.983095028091524
9207_at,3,0.9833624382066914
9209_at,5,0.9961997349524817
9210_at,2,0.9615709783189784
9215_at,6,0.6905555923101988
9219_i_at,2,0.6262908223162392
9220_r_at,4,0.7555083304264193
9221_f_at,2,0.9747276918719222
9222_at,2,0.9967245065020265
9224_at,2,0.699851411822629
9225_at,2,0.9878169749506266
9226_at,2,0.9859668832082198
9227_i_at,2,0.9739989018201056
9228_r_at,2,0.9870441818872154
9235_at,2,0.9627091089961325
9237_at,4,0.9841973643154277
9238_at,2,0.9793636400582049
9245_at,2,0.8384725758987976
9260_at,2,0.9588387528811277
9262_at,7,0.6820544321662073
9264_at,2,0.6819719213741545
9267_at,0,0.9183931877763443
9268_at,4,0.7325357969438405
9279_at,3,0.996480967070422
9280_at,5,0.6972171942704852
9281_at,5,0.522648049558064
9286_s_at,3,0.9961836597165881
9287_s_at,4,0.996685433844185
9288_s_at,4,0.995981197889081
9289_at,2,0.9804019390910149
9290_f_at,4,0.9899678263677283
9291_at,5,0.9975146808994051
9292_at,2,0.9823275820028617
9294_at,2,0.7432548965381925
9301_at,2,0.9255751607924289
9304_at,6,0.9945373081330413
9306_at,3,0.8718285839881591
9307_at,3,0.9735193608413255
9308_at,5,0.8658742426080762
9309_at,4,0.9938578520415262
9310_at,4,0.9977799307577911
9311_at,7,0.9496887372595015
9312_at,7,0.9998190006978954
9315_at,7,0.9979046982277435
9316_at,3,0.99868105410789
9317_at,3,0.99874439196916
9318_at,0,0.9702815526282489
9319_at,2,0.9899172834585668
9320_at,0,0.9930797330922185
9321_at,6,0.6723948104094163
9323_at,2,0.9077154624661617
9326_at,3,0.9849075447800976
9328_at,2,0.9522804351514299
9330_at,5,0.6614335555766129
9332_at,3,0.545710618554179
9333_at,6,0.8618486056170285
9334_at,3,0.8478906208333848
9335_at,7,0.591476490482207
9336_at,7,0.9958864932667366
9339_at,0,0.9955895649827347
9341_at,4,0.9988196718496818
9342_at,7,0.9964630626345675
9343_at,7,0.9911496688137942
9346_at,7,0.9985020834612159
9347_at,3,0.9888426525752188
9348_at,4,0.9991478247536792
9350_at,5,0.7862228122834298
9351_at,7,0.853553302006533
9352_at,2,0.961460257080475
9354_at,3,0.9992572995046749
9355_at,5,0.9623775999444163
9356_at,4,0.9989830301316714
9357_at,3,0.9981117641476136
9358_at,2,0.9583409602804923
9360_at,3,0.8281436488401042
9361_at,5,0.9956937003008304
9363_at,0,0.9997729910476411
9365_at,4,0.8577392853820516
9370_at,2,0.9925962733281789
9371_at,2,0.9227858342594562
9375_at,7,0.8224486229989506
9376_at,5,0.9740477597820787
9378_at,0,0.9999865443291015
9379_at,3,0.9751267135039158
9380_at,3,0.9870179408044101
9382_at,3,0.8909409755639429
9383_at,0,0.9999655804270664
9384_at,5,0.9930672804075933
9385_at,4,0.5020809166308712
9386_at,4,0.9930331105355436
9387_at,3,0.9966594976521194
9388_at,4,0.8497573752022465
9389_at,6,0.9894753706928894
9391_at,4,0.982017555730389
9397_at,7,0.9997593542035599
9399_at,0,0.7706545774934459
9407_at,7,0.9859596107628178
9411_at,7,0.9989056140232083
9412_at,0,0.6604391041752466
9414_f_at,3,0.9993256184493458
9416_at,6,0.5232144759716347
9418_at,7,0.9996158183528732
9420_i_at,3,0.9998737927101096
9421_s_at,3,0.999132185585344
9423_at,4,0.9993216134729399
9424_at,4,0.9980020261221506
9425_at,7,0.7473773025184876
9426_at,7,0.9956973737544206
9430_at,7,0.8994399357700106
9433_at,2,0.9583027942844731
9434_at,2,0.9531147218755999
9437_at,5,0.9966982895834402
9442_s_at,6,0.9767103645437718
9444_at,4,0.9858104123488864
9445_at,6,0.7568134627415197
9446_at,6,0.9359581547652323
9447_at,3,0.9994225817455746
9448_at,2,0.6567802206964307
9449_at,7,0.9998926622719831
9450_at,2,0.9723123313663476
9451_at,4,0.9905781750551947
9459_at,7,0.9989729260604643
9460_at,3,0.990429199839175
9462_at,4,0.9418854416791942
9467_at,2,0.9895112622817885
9468_at,7,0.995546485717142
9469_at,7,0.9999349097119945
9471_at,6,0.980905299389727
9472_at,2,0.991699476637224
9475_at,4,0.966445471062307
9476_at,2,0.9740964867651354
9477_at,4,0.9974529112236774
9478_at,7,0.9964737058326603
9481_at,6,0.5198491371051865
9482_g_at,4,0.7748290235305558
9483_at,2,0.9699024297681272
9484_at,0,0.9993963217622536
9485_at,7,0.9911732653822204
9488_at,2,0.9855154615519276
9489_at,2,0.6247148930782255
9490_at,4,0.981910553284905
9493_at,2,0.6728461714306517
9494_at,4,0.6189740659979849
9495_at,2,0.8388643182681975
9496_at,3,0.9993899092687636
9498_f_at,0,0.5267020224523283
9499_at,7,0.9998880970800678
9500_at,7,0.8091712135742659
9501_at,3,0.999023341137812
9502_at,2,0.8989218741915187
9503_at,2,0.5087646464867349
9505_at,2,0.947463983909156
9508_at,2,0.7062088653099398
9510_at,4,0.997875326452927
9511_at,2,0.9899629052613318
9512_at,3,0.9994545770980223
9513_at,3,0.999773988293979
9515_at,6,0.9989212254488423
9516_at,2,0.5736190279933349
9517_g_at,4,0.9593738800963326
9518_at,4,0.9837971383064648
9519_at,3,0.9993979762902566
9520_at,3,0.9990623183457537
9521_at,2,0.9460364582981831
9522_at,3,0.8164469622720755
9526_at,3,0.931046660882194
9527_at,0,0.9993051155714712
9530_at,3,0.8900038638404255
9531_at,7,0.9992552137394781
9532_at,4,0.7537886261391091
9533_at,3,0.7792323646770234
9534_at,2,0.47142547948187097
9535_at,0,0.9938134847979915
9538_at,3,0.7184063012955383
9540_at,7,0.9944198211583071
9541_at,2,0.9594938531085724
9542_at,6,0.9978462644485955
9544_at,6,0.8900043054803427
9545_at,4,0.9842397743189059
9546_at,4,0.989862036251408
9547_at,4,0.9832022205599784
9549_at,4,0.9976187086812277
9551_at,2,0.5079707109466872
9552_at,4,0.9986845307308019
9553_at,2,0.9617593699258612
9557_at,2,0.963427522161259
9562_at,7,0.9980290477403301
9564_at,7,0.9998996310775076
9565_at,3,0.6045097804864284
9569_at,7,0.9934983135753386
9570_at,2,0.970191973314937
9571_at,4,0.9766414893098194
9574_at,2,0.9974620310924138
9579_at,7,0.9980111217742371
9580_at,0,0.9524816242141725
9582_at,4,0.9974580011982629
9583_at,4,0.9882863397553968
9584_at,7,0.9542534039042366
9585_at,6,0.9731776760419591
9586_at,5,0.985455450284465
9587_at,6,0.9724949837277104
9588_at,7,0.9998058150118966
9590_at,7,0.9864129186464764
9592_at,6,0.9577347595159686
9595_at,2,0.9287477931488194
9600_at,7,0.8658305963872126
9601_at,7,0.999879525722884
9602_at,2,0.9902437574936092
9604_at,5,0.9611747511117693
9606_at,2,0.5869362543495179
9607_at,2,0.988985180373376
9608_at,4,0.9966507215462532
9610_at,5,0.5882930872116349
9611_at,3,0.9756020924572787
9612_at,6,0.9833656891567691
9614_at,4,0.9923626533446133
9616_at,0,0.9981846949518332
9617_at,3,0.9983459654701522
9619_at,4,0.9805876468202048
9621_at,2,0.7985147291016558
9623_at,5,0.9970055753700683
9624_at,7,0.9845678369331796
9625_at,7,0.9998786129844961
9628_at,4,0.9390418358036796
9629_at,4,0.9751118419981453
9634_at,7,0.9999079132053256
9636_at,0,0.9978727559681494
9638_at,3,0.9996820958897136
9639_at,4,0.9941486021069902
9640_at,4,0.9870407665417017
9643_at,3,0.8898744376079842
9646_at,3,0.9799599181143376
9650_at,0,0.9995380095091945
9654_at,3,0.9974610798504748
9660_at,7,0.9983788966640135
9661_at,2,0.9350166311097662
9662_at,4,0.587919575347903
9665_at,4,0.9874349213474833
9668_at,4,0.9993208009058823
9675_at,2,0.9627429749161974
9680_at,5,0.984127686602151
9682_at,5,0.9523801471982816
9683_at,7,0.9999171029900634
9684_s_at,3,0.9998421521740879
9685_at,7,0.9998746465290267
9688_at,3,0.9485714324005058
9691_i_at,3,0.9491079609380902
9693_at,7,0.9047074464394427
9694_at,3,0.9995430433735711
9699_at,0,0.9679831475324797
9700_at,0,0.9889819745847882
9701_at,3,0.9832294476592901
9702_at,4,0.993709712543943
9704_at,5,0.9976559079978189
9706_at,7,0.9803885711792762
9708_at,2,0.5164440006295002
9710_at,2,0.7527532293941992
9711_at,6,0.9716976635078299
9712_at,7,0.999872243992666
9714_at,5,0.9955326883946035
9716_at,2,0.9704405090047593
9717_at,0,0.9930664517090054
9719_at,0,0.9950479443520379
9720_at,2,0.8298369869758101
9721_at,7,0.994003656188668
9722_at,3,0.9962286922681489
9724_at,4,0.9817935993228935
9725_at,3,0.9981229956135264
9726_at,3,0.9977822953278404
9727_at,2,0.9152394446213508
9728_at,3,0.5968408422871863
9729_at,2,0.9886405021142752
9732_at,3,0.9997858579440755
9736_at,3,0.9982513767739619
9737_at,3,0.5675567592174691
9740_at,7,0.9887339821057077
9742_at,4,0.6684890973867252
9743_at,4,0.9993409252110529
9745_at,3,0.9517999045200479
9750_at,3,0.8203555066842871
9751_at,3,0.9431773777555309
9752_at,0,0.9980487226715344
9753_at,2,0.9710410107001273
9754_at,7,0.9966935263055459
9755_at,2,0.9704102912007126
9756_at,4,0.9923780648583662
9757_at,4,0.9959445501637799
9759_at,2,0.9911701408088895
9760_at,0,0.9982110706496893
9761_at,7,0.9995077842532856
9762_at,7,0.7812202867424876
9764_at,0,0.6637920066620151
9765_at,5,0.880787290359649
9766_at,2,0.9781166661963591
9771_at,3,0.6369872290159619
9772_at,3,0.6328260993941582
9774_at,0,0.9995582489959012
9776_at,3,0.6959104099709141
9777_at,5,0.9941969529316518
9778_at,7,0.726408709987995
9788_at,5,0.9372661202374559
9789_at,2,0.9704420377701559
9792_s_at,2,0.9797037304496748
9794_at,7,0.9904684593227084
9795_at,3,0.8791896695482069
9797_i_at,3,0.9977454825201496
9798_at,0,0.5948014347906327
9800_s_at,7,0.9663027779571882
9801_at,4,0.9457005256046525
9802_at,0,0.9954366390163031
9803_at,7,0.9591653048907167
9804_at,4,0.89710188611617
9806_at,0,0.9033560446256038
9807_at,7,0.9992132896232017
9808_at,6,0.6108426758418535
9814_at,3,0.9995857662078922
9818_at,5,0.4056124503123222
9822_at,2,0.9945113017299919
9823_at,3,0.978076468296064
9824_at,4,0.8454572910422958
9825_s_at,6,0.5662642873519502
9826_at,5,0.9894172019546433
9827_at,3,0.9781628997784378
9828_at,2,0.9929731170631604
9829_at,2,0.9968957248910847
9830_at,2,0.9375143972482378
9835_at,7,0.9890974723899856
9836_at,3,0.551936029990378
9844_at,5,0.9522564759112458
9847_at,5,0.9975702058861435
9849_at,2,0.9896763677944093
9850_at,4,0.9880086078180811
9852_at,3,0.9998864050898113
9853_at,0,0.979225014364417
9854_at,4,0.9637568186648912
9856_at,2,0.5757468379346484
9858_at,4,0.8212597955072151
9867_s_at,2,0.9050809467334994
9870_s_at,7,0.9998864377845033
9871_at,5,0.9517173137582043
9874_at,2,0.927771690965854
9876_at,7,0.9822494432717629
9877_at,3,0.6340038943399942
9878_at,2,0.8858340732181839
9879_f_at,3,0.9993677645515145
9882_at,0,0.9977736951993997
9885_at,2,0.8107500782791918
9887_at,7,0.9998735620425203
9889_i_at,3,0.9998373842395736
9890_s_at,3,0.7914301501785047
9893_at,3,0.9689855626153051
9895_i_at,3,0.9997665229672923
9896_f_at,3,0.9998040685872376
9897_f_at,3,0.9998137955424288
9898_at,0,0.99951447194447
9900_at,0,0.991661927125906
9903_at,3,0.997358350568613
9904_at,3,0.9965302144778788
9911_at,3,0.99879422807533
9913_at,2,0.5405163722875267
9915_at,2,0.8091930769320538
9916_at,2,0.8850959566898209
9918_at,7,0.9998357444470187
9919_at,0,0.993734064202167
9923_f_at,3,0.9996107521746825
9924_at,3,0.8610657236903672
9925_at,7,0.9911582545695623
9927_at,2,0.9587145795196775
9928_at,7,0.9985745801910334
9929_at,7,0.9984525811383754
9932_at,3,0.7819181932078766
9933_at,3,0.929990750862643
9934_at,4,0.860108387080404
9935_at,3,0.9688804424747699
9936_at,0,0.9969950714775523
9941_at,2,0.5596298336562141
9943_at,3,0.9980977179795857
9946_at,3,0.9990689438239789
9947_i_at,3,0.999066300397525
9948_f_at,3,0.9980748722514338
9951_at,2,0.6655086171524512
9952_at,4,0.9649411953924422
9953_at,3,0.998550652199069
9954_at,5,0.875625436281822
9958_at,4,0.714931418647831
9962_at,7,0.9618702714428491
9963_at,7,0.9974442376953591
9966_at,3,0.9465763301866572
9968_s_at,3,0.9989119066754892
9969_at,4,0.9929689388878389
9970_at,6,0.9985571922201032
9972_at,4,0.9704506597247743
9973_at,2,0.9822750865162375
9974_at,2,0.9926680056664469
9975_at,7,0.9836891621705381
9976_at,4,0.5390264759860158
9979_at,3,0.9876114113109569
9980_at,4,0.9963627160501334
9983_at,3,0.9288986264749547
9984_at,2,0.9768830108745291
9986_at,5,0.686561361019655
9992_at,0,0.9938061971617907
9994_at,3,0.9988109279192023
9996_at,2,0.9660323511589018
9998_at,2,0.9934178448008224
9999_at,5,0.9811210294454906
